硅指标目录 Sheet Name 修复报告 硅产业链数据_workflow_ai.xlsx
备份: 硅产业链数据_workflow_ai_backup_fix_silicon_catalog_sheets.xlsx
指标行填表: 2354 | 多候选需人工: 2 | 未找到: 0 | 引用行跳过: 0
自检(全部指标行 sheet+col 与数据名称行一致): FAIL x2
错位/变更行数(对比修复前分组): 1182

=== 错位行清单 (row | 原分组 -> 真实sheet | 指标) ===
r1541 | <组:光伏玻璃平衡-月> -> 多晶硅成交+持仓-日 | GFEX: 多晶硅: 四月合约: 持仓量: 日度
r1542 | <组:光伏玻璃平衡-月> -> 多晶硅成交+持仓-日 | GFEX: 多晶硅: 六月合约: 成交量: 日度
r1543 | <组:光伏玻璃平衡-月> -> 多晶硅成交+持仓-日 | GFEX: 多晶硅: 六月合约: 持仓量: 日度
r1544 | <组:光伏玻璃平衡-月> -> 多晶硅成交+持仓-日 | GFEX: 多晶硅: 七月合约: 成交量: 日度
r1545 | <组:光伏玻璃平衡-月> -> 多晶硅成交+持仓-日 | GFEX: 多晶硅: 七月合约: 持仓量: 日度
r1546 | <组:光伏玻璃平衡-月> -> 多晶硅成交+持仓-日 | GFEX: 多晶硅: 八月合约: 成交量: 日度
r1547 | <组:光伏玻璃平衡-月> -> 多晶硅成交+持仓-日 | GFEX: 多晶硅: 八月合约: 持仓量: 日度
r1548 | <组:光伏玻璃平衡-月> -> 多晶硅成交+持仓-日 | GFEX: 多晶硅: 十月合约: 成交量: 日度
r1549 | <组:光伏玻璃平衡-月> -> 多晶硅成交+持仓-日 | GFEX: 多晶硅: 十月合约: 持仓量: 日度
r1550 | <组:光伏玻璃平衡-月> -> 多晶硅成交+持仓-日 | GFEX: 多晶硅: 十一月合约: 成交量: 日度
r1551 | <组:光伏玻璃平衡-月> -> 多晶硅成交+持仓-日 | GFEX: 多晶硅: 十一月合约: 持仓量: 日度
r1552 | <组:光伏玻璃平衡-月> -> 多晶硅成交+持仓-日 | GFEX: 多晶硅: 十二月合约: 成交量: 日度
r1553 | <组:光伏玻璃平衡-月> -> 多晶硅成交+持仓-日 | GFEX: 多晶硅: 十二月合约: 持仓量: 日度
r1554 | <组:光伏玻璃平衡-月> -> 工业硅成交持仓-日 | GFEX: 工业硅: 二月合约: 成交量: 日度
r1555 | <组:光伏玻璃平衡-月> -> 工业硅成交持仓-日 | GFEX: 工业硅: 二月合约: 持仓量: 日度
r1556 | <组:光伏玻璃平衡-月> -> 工业硅成交持仓-日 | 工业硅02合约成交持仓比
r1557 | <组:光伏玻璃平衡-月> -> 工业硅成交持仓-日 | GFEX: 工业硅: 三月合约: 成交量: 日度
r1558 | <组:光伏玻璃平衡-月> -> 工业硅成交持仓-日 | GFEX: 工业硅: 三月合约: 持仓量: 日度
r1559 | <组:光伏玻璃平衡-月> -> 工业硅成交持仓-日 | 工业硅03合约成交持仓比
r1560 | <组:光伏玻璃平衡-月> -> 工业硅成交持仓-日 | GFEX: 工业硅: 四月合约: 成交量: 日度
r1561 | <组:光伏玻璃平衡-月> -> 工业硅成交持仓-日 | GFEX: 工业硅: 四月合约: 持仓量: 日度
r1562 | <组:光伏玻璃平衡-月> -> 工业硅成交持仓-日 | 工业硅04合约成交持仓比
r1563 | <组:光伏玻璃平衡-月> -> 工业硅成交持仓-日 | GFEX: 工业硅: 六月合约: 成交量: 日度
r1564 | <组:光伏玻璃平衡-月> -> 工业硅成交持仓-日 | GFEX: 工业硅: 六月合约: 持仓量: 日度
r1565 | <组:光伏玻璃平衡-月> -> 工业硅成交持仓-日 | 工业硅06合约成交持仓比
r1566 | <组:光伏玻璃平衡-月> -> 工业硅成交持仓-日 | GFEX: 工业硅: 七月合约: 成交量: 日度
r1567 | <组:光伏玻璃平衡-月> -> 工业硅成交持仓-日 | GFEX: 工业硅: 七月合约: 持仓量: 日度
r1568 | <组:光伏玻璃平衡-月> -> 工业硅成交持仓-日 | 工业硅07合约成交持仓比
r1569 | <组:光伏玻璃平衡-月> -> 工业硅成交持仓-日 | GFEX: 工业硅: 八月合约: 成交量: 日度
r1570 | <组:光伏玻璃平衡-月> -> 工业硅成交持仓-日 | GFEX: 工业硅: 八月合约: 持仓量: 日度
r1571 | <组:光伏玻璃平衡-月> -> 工业硅成交持仓-日 | 工业硅08合约成交持仓比
r1572 | <组:光伏玻璃平衡-月> -> 工业硅成交持仓-日 | GFEX: 工业硅: 十月合约: 成交量: 日度
r1573 | <组:光伏玻璃平衡-月> -> 工业硅成交持仓-日 | GFEX: 工业硅: 十月合约: 持仓量: 日度
r1574 | <组:光伏玻璃平衡-月> -> 工业硅成交持仓-日 | 工业硅10合约成交持仓比
r1575 | <组:光伏玻璃平衡-月> -> 工业硅成交持仓-日 | GFEX: 工业硅: 十一月合约: 成交量: 日度
r1576 | <组:光伏玻璃平衡-月> -> 工业硅成交持仓-日 | GFEX: 工业硅: 十一月合约: 持仓量: 日度
r1577 | <组:光伏玻璃平衡-月> -> 工业硅成交持仓-日 | 工业硅11合约成交持仓比
r1578 | <组:光伏玻璃平衡-月> -> 工业硅成交持仓-日 | GFEX: 工业硅: 十二月合约: 成交量: 日度
r1579 | <组:光伏玻璃平衡-月> -> 工业硅成交持仓-日 | GFEX: 工业硅: 十二月合约: 持仓量: 日度
r1580 | <组:光伏玻璃平衡-月> -> 工业硅成交持仓-日 | 工业硅12合约成交持仓比
r1581 | <组:光伏玻璃平衡-月> -> T型210R成本-日 | SMM:N型TOPCon210R组件成本:硅料占比总成本:日度
r1582 | <组:光伏玻璃平衡-月> -> T型183成本-日 | SMM: 硅料占比总成本-N183: 日度
r1583 | <组:光伏玻璃平衡-月> -> T型210成本-日 | SMM: 硅料占比总成本-N210: 日度
r1584 | <组:光伏玻璃平衡-月> -> T型183成本-日 | SMM: 硅片总成本-N183: 日度
r1585 | <组:光伏玻璃平衡-月> -> T型210成本-日 | SMM: 硅片总成本-N210: 日度
r1586 | <组:光伏玻璃平衡-月> -> 电池片成本利润-年 | CPIA: 栅线印刷技术占比变化趋势: 其他（含孔板印刷、喷墨、电镀等）: 年度
r1587 | <组:光伏玻璃平衡-月> -> 电池片成本利润-年 | CPIA: 栅线印刷技术占比变化趋势: 网版印刷市场占比: 年度
r1588 | <组:光伏玻璃平衡-月> -> 工业硅仓单-日 | GFEX: 工业硅: 仓单日报国贸有色矿产（中远海运滨海）: 今日仓单量: 日度
r1589 | <组:光伏玻璃平衡-月> -> 工业硅仓单-日 | GFEX: 工业硅: 仓单日报国贸有色矿产（象屿速传上海）: 今日仓单量: 日度
r1590 | <组:光伏玻璃平衡-月> -> 工业硅仓单-日 | GFEX: 工业硅: 仓单日报国贸有色矿产（外运天津滨海）: 今日仓单量: 日度
r1591 | <组:光伏玻璃平衡-月> -> 工业硅仓单-日 | GFEX: 工业硅: 仓单日报: 增减: 日度
r1592 | <组:光伏玻璃平衡-月> -> 工业硅仓单-日 | GFEX: 工业硅: 仓单日报_浙江四邦(外运昆明): 今日仓单量: 日度
r1593 | <组:光伏玻璃平衡-月> -> 工业硅仓单-日 | GFEX: 工业硅: 仓单日报_浙江四邦(青岛港物流): 今日仓单量: 日度
r1594 | <组:光伏玻璃平衡-月> -> 多晶硅仓单-日 | GFEX: 多晶硅: 仓单日报: 增减: 日度
r1595 | <组:光伏玻璃平衡-月> -> 工业硅样本产量-周 | SMM: 西北工业硅调研样本产能占比: 周度
r1596 | <组:光伏玻璃平衡-月> -> 电池片产能-月 | SMM: BC电池月度年化产能: 合计: 月度
r1597 | <组:光伏玻璃平衡-月> -> 电池片产能-月 | SMM: 海外BC电池年化产能: 月度
r1598 | <组:光伏玻璃平衡-月> -> 电池片产能-月 | SMM: HJT电池月度年化产能: 合计: 月度
r1599 | <组:光伏玻璃平衡-月> -> 电池片产能-月 | SMM: 海外HJT电池年化产能: 月度
r1600 | <组:光伏玻璃平衡-月> -> 电池片产能-月 | SMM: PERC电池月度年化产能: 合计: 月度
r1601 | <组:光伏玻璃平衡-月> -> 电池片产能-月 | SMM: 海外PERC电池年化产能: 月度
r1602 | <组:光伏玻璃平衡-月> -> 电池片产能-月 | SMM: Topcon电池月度年化产能: 合计: 月度
r1603 | <组:光伏玻璃平衡-月> -> 电池片产能-月 | SMM: 海外Topcon电池年化产能: 月度
r1604 | <组:光伏玻璃平衡-月> -> 电池片产能-月 | SMM: PERC电池月度年化产能: 企业海外基地: 月度
r1605 | <组:光伏玻璃平衡-月> -> 电池片产能-月 | SMM: 境内BC电池年化产能: 月度
r1606 | <组:光伏玻璃平衡-月> -> 电池片产能-月 | SMM: 境内HJT电池年化产能: 月度
r1607 | <组:光伏玻璃平衡-月> -> 电池片产能-月 | SMM: 境内PERC电池年化产能: 月度
r1608 | <组:光伏玻璃平衡-月> -> 电池片产能-月 | SMM: 境内Topcon电池年化产能: 月度
r1609 | <组:光伏玻璃平衡-月> -> 光伏胶膜产能-月 | SMM: EVA月度年产能: 月度
r1610 | <组:光伏玻璃平衡-月> -> 光伏胶膜产能-月 | SMM: POE年产能: 月度
r1611 | <组:光伏玻璃平衡-月> -> 光伏胶膜产能-季 | SMM: 2025-2027EVA年产能预计: 季度
r1612 | <组:光伏玻璃平衡-月> -> 光伏胶膜产能-季 | SMM: POE年产能: 季度
r1613 | <组:光伏玻璃平衡-月> -> 有机硅产能-年 | SMM: 中国107胶产能（年）: 年度
r1614 | <组:光伏玻璃平衡-月> -> 电池片产能-年 | SMM: 光伏电池年产能: 年度
r1615 | <组:光伏玻璃平衡-月> -> 全球工业硅产能-年 | SMM: 全球硅产能-金属硅+97硅+再生硅: 年度
r1616 | <组:光伏玻璃平衡-月> -> 中国工业硅产能分省份-年 | SMM: 金属硅产能: 年度
r1617 | <组:光伏玻璃平衡-月> -> 全球工业硅产能-年 | SMM: 全球金属硅产能: 年度
r1618 | <组:光伏玻璃平衡-月> -> 全球工业硅产能-年 | SMM: 全球金属硅主要企业产能: Ferroglobe: 年度
r1619 | <组:光伏玻璃平衡-月> -> 全球工业硅产能-年 | SMM: 全球金属硅主要企业产能: 合盛硅业: 年度
r1620 | <组:光伏玻璃平衡-月> -> 有机硅产能-年 | SMM: 单体产能: 年度
r1621 | <组:光伏玻璃平衡-月> -> 多晶硅产能-年 | SMM: 多晶硅产能: 年度
r1622 | <组:光伏玻璃平衡-月> -> 中国工业硅产能分省份-年 | SMM: 金属硅产能分省份: 云南: 年度
r1623 | <组:光伏玻璃平衡-月> -> 中国工业硅产能分省份-年 | SMM: 金属硅产能分省份: 内蒙古: 年度
r1624 | <组:光伏玻璃平衡-月> -> 中国工业硅产能分省份-年 | SMM: 金属硅产能分省份: 吉林: 年度
r1625 | <组:光伏玻璃平衡-月> -> 中国工业硅产能分省份-年 | SMM: 金属硅产能分省份: 四川: 年度
r1626 | <组:光伏玻璃平衡-月> -> 中国工业硅产能分省份-年 | SMM: 金属硅产能分省份: 安徽: 年度
r1627 | <组:光伏玻璃平衡-月> -> 中国工业硅产能分省份-年 | SMM: 金属硅产能分省份: 广西: 年度
r1628 | <组:光伏玻璃平衡-月> -> 中国工业硅产能分省份-年 | SMM: 金属硅产能分省份: 新疆: 年度
r1629 | <组:光伏玻璃平衡-月> -> 中国工业硅产能分省份-年 | SMM: 金属硅产能分省份: 江西: 年度
r1630 | <组:光伏玻璃平衡-月> -> 中国工业硅产能分省份-年 | SMM: 金属硅产能分省份: 河南: 年度
r1631 | <组:光伏玻璃平衡-月> -> 中国工业硅产能分省份-年 | SMM: 金属硅产能分省份: 湖北: 年度
r1632 | <组:光伏玻璃平衡-月> -> 中国工业硅产能分省份-年 | SMM: 金属硅产能分省份: 湖南: 年度
r1633 | <组:光伏玻璃平衡-月> -> 中国工业硅产能分省份-年 | SMM: 金属硅产能分省份: 甘肃: 年度
r1634 | <组:光伏玻璃平衡-月> -> 中国工业硅产能分省份-年 | SMM: 金属硅产能分省份: 福建: 年度
r1635 | <组:光伏玻璃平衡-月> -> 中国工业硅产能分省份-年 | SMM: 金属硅产能分省份: 贵州: 年度
r1636 | <组:光伏玻璃平衡-月> -> 中国工业硅产能分省份-年 | SMM: 金属硅产能分省份: 辽宁: 年度
r1637 | <组:光伏玻璃平衡-月> -> 中国工业硅产能分省份-年 | SMM: 金属硅产能分省份: 重庆: 年度
r1638 | <组:光伏玻璃平衡-月> -> 中国工业硅产能分省份-年 | SMM: 金属硅产能分省份: 陕西: 年度
r1639 | <组:光伏玻璃平衡-月> -> 中国工业硅产能分省份-年 | SMM: 金属硅产能分省份: 青海: 年度
r1640 | <组:光伏玻璃平衡-月> -> 中国工业硅产能分省份-年 | SMM: 金属硅产能分省份: 黑龙江: 年度
r1641 | <组:光伏玻璃平衡-月> -> 硅粉产能-年 | SMM: 金属硅粉产能: 年度
r1642 | <组:光伏玻璃平衡-月> -> 三氯氢硅产能-年 | SMM: 三氯氢硅产能: 年度
r1643 | <组:光伏玻璃平衡-月> -> 组件产能-年 | SMM: 光伏组件产能: 年度
r1644 | <组:光伏玻璃平衡-月> -> 中国工业硅产量分规格-年 | SMM: 金属硅产量分规格: 合计: 年度
r1645 | <组:光伏玻璃平衡-月> -> 中国工业硅产量分省份分规格-年 | SMM: 金属硅产量分省份分规格: 云南: 合计: 年度
r1646 | <组:光伏玻璃平衡-月> -> 中国工业硅产量分省份分规格-年 | SMM: 金属硅产量分省份分规格: 内蒙古: 合计: 年度
r1647 | <组:光伏玻璃平衡-月> -> 中国工业硅产量分省份分规格-年 | SMM: 金属硅产量分省份分规格: 吉林: 合计: 年度
r1648 | <组:光伏玻璃平衡-月> -> 中国工业硅产量分省份分规格-年 | SMM: 金属硅产量分省份分规格: 四川: 合计: 年度
r1649 | <组:光伏玻璃平衡-月> -> 中国工业硅产量分省份分规格-年 | SMM: 金属硅产量分省份分规格: 广西: 合计: 年度
r1650 | <组:光伏玻璃平衡-月> -> 中国工业硅产量分省份分规格-年 | SMM: 金属硅产量分省份分规格: 新疆: 合计: 年度
r1651 | <组:光伏玻璃平衡-月> -> 中国工业硅产量分省份分规格-年 | SMM: 金属硅产量分省份分规格: 河南: 合计: 年度
r1652 | <组:光伏玻璃平衡-月> -> 中国工业硅产量分省份分规格-年 | SMM: 金属硅产量分省份分规格: 湖南: 合计: 年度
r1653 | <组:光伏玻璃平衡-月> -> 中国工业硅产量分省份分规格-年 | SMM: 金属硅产量分省份分规格: 甘肃: 合计: 年度
r1654 | <组:光伏玻璃平衡-月> -> 中国工业硅产量分省份分规格-年 | SMM: 金属硅产量分省份分规格: 福建: 合计: 年度
r1655 | <组:光伏玻璃平衡-月> -> 中国工业硅产量分省份分规格-年 | SMM: 金属硅产量分省份分规格: 贵州: 合计: 年度
r1656 | <组:光伏玻璃平衡-月> -> 中国工业硅产量分省份分规格-年 | SMM: 金属硅产量分省份分规格: 辽宁: 合计: 年度
r1657 | <组:光伏玻璃平衡-月> -> 中国工业硅产量分省份分规格-年 | SMM: 金属硅产量分省份分规格: 重庆: 合计: 年度
r1658 | <组:光伏玻璃平衡-月> -> 中国工业硅产量分省份分规格-年 | SMM: 金属硅产量分省份分规格: 陕西: 合计: 年度
r1659 | <组:光伏玻璃平衡-月> -> 中国工业硅产量分省份分规格-年 | SMM: 金属硅产量分省份分规格: 青海: 合计: 年度
r1660 | <组:光伏玻璃平衡-月> -> 中国工业硅产量分省份分规格-年 | SMM: 金属硅产量分省份分规格: 黑龙江: 合计: 年度
r1661 | <组:光伏玻璃平衡-月> -> 中国工业硅产量分省份分规格-年 | SMM: 金属硅产量分省份分规格: 全国: 合计: 年度
r1662 | <组:光伏玻璃平衡-月> -> 多晶硅产量分类-年 | CPIA: 全国多晶硅产量: 年度
r1663 | <组:光伏玻璃平衡-月> -> 电池片产量-年 | CPIA: 全国电池片产量: 年度
r1664 | <组:光伏玻璃平衡-月> -> 全球工业硅产量-年 | SMM: 全球主要经济体硅产量: 中国: 年度
r1665 | <组:光伏玻璃平衡-月> -> 全球工业硅产量-年 | SMM: 全球主要经济体硅产量: 全球: 年度
r1666 | <组:光伏玻璃平衡-月> -> 全球工业硅产量-年 | SMM: 全球主要经济体硅产量: 巴西: 年度
r1667 | <组:光伏玻璃平衡-月> -> 全球工业硅产量-年 | SMM: 全球主要经济体硅产量: 挪威: 年度
r1668 | <组:光伏玻璃平衡-月> -> 全球工业硅产量-年 | SMM: 全球主要经济体硅产量: 法国: 年度
r1669 | <组:光伏玻璃平衡-月> -> 全球工业硅产量-年 | SMM: 全球主要经济体硅产量: 美国: 年度
r1670 | <组:光伏玻璃平衡-月> -> 全球工业硅产量-年 | SMM: 全球主要经济体硅产量: 其他: 年度
r1671 | <组:光伏玻璃平衡-月> -> 全球工业硅产量-年 | SMM: 全球硅产量-金属硅+97硅+再生硅: 年度
r1672 | <组:光伏玻璃平衡-月> -> 中国工业硅产量分省份-年 | SMM: 金属硅产量: 年度
r1673 | <组:光伏玻璃平衡-月> -> 全球工业硅产量-年 | SMM: 全球金属硅产量: 年度
r1674 | <组:光伏玻璃平衡-月> -> 全球工业硅产量-年 | SMM: 海外金属硅产量: 年度
r1675 | <组:光伏玻璃平衡-月> -> 全球工业硅产能-年 | SMM: 全球金属硅主要供应企业及产量: Elkem: 年度
r1676 | <组:光伏玻璃平衡-月> -> 全球工业硅产能-年 | SMM: 全球金属硅主要供应企业及产量: 东方希望: 年度
r1677 | <组:光伏玻璃平衡-月> -> 硅石产量分省份-年 | SMM: 原料硅石产量分省份: 云南: 年度
r1678 | <组:光伏玻璃平衡-月> -> 硅石产量分省份-年 | SMM: 原料硅石产量分省份: 内蒙古: 年度
r1679 | <组:光伏玻璃平衡-月> -> 硅石产量分省份-年 | SMM: 原料硅石产量分省份: 江西: 年度
r1680 | <组:光伏玻璃平衡-月> -> 硅石产量分省份-年 | SMM: 原料硅石产量分省份: 河南: 年度
r1681 | <组:光伏玻璃平衡-月> -> 硅石产量分省份-年 | SMM: 原料硅石产量分省份: 湖北: 年度
r1682 | <组:光伏玻璃平衡-月> -> 硅石产量分省份-年 | SMM: 原料硅石产量分省份: 甘肃: 年度
r1683 | <组:光伏玻璃平衡-月> -> 硅石产量分省份-年 | SMM: 原料硅石产量分省份: 贵州: 年度
r1684 | <组:光伏玻璃平衡-月> -> 硅石产量分省份-年 | SMM: 原料硅石产量分省份: 辽宁: 年度
r1685 | <组:光伏玻璃平衡-月> -> 硅石产量分省份-年 | SMM: 原料硅石产量分省份: 陕西: 年度
r1686 | <组:光伏玻璃平衡-月> -> 多晶硅产量-年 | SMM: 多晶硅产量: 年度
r1687 | <组:光伏玻璃平衡-月> -> 有机硅产量+开工-年 | SMM: 有机硅DMC产量: 年度
r1688 | <组:光伏玻璃平衡-月> -> 有机硅产量+开工-年 | SMM: 有机硅单体产量: 年度
r1689 | <组:光伏玻璃平衡-月> -> 中国工业硅产量分规格-年 | SMM: 金属硅产量分规格: 421#: 年度
r1690 | <组:光伏玻璃平衡-月> -> 中国工业硅产量分规格-年 | SMM: 金属硅产量分规格: 421#占比: 年度
r1691 | <组:光伏玻璃平衡-月> -> 中国工业硅产量分规格-年 | SMM: 金属硅产量分规格: 553#: 年度
r1692 | <组:光伏玻璃平衡-月> -> 中国工业硅产量分规格-年 | SMM: 金属硅产量分规格: 553#占比: 年度
r1693 | <组:光伏玻璃平衡-月> -> 中国工业硅产量分规格-年 | SMM: 金属硅产量分规格: 其他规格: 年度
r1694 | <组:光伏玻璃平衡-月> -> 中国工业硅产量分规格-年 | SMM: 金属硅产量分规格: 其他规格占比: 年度
r1695 | <组:光伏玻璃平衡-月> -> 中国工业硅产量分省份-年 | SMM: 金属硅产量分省份: 云南: 年度
r1696 | <组:光伏玻璃平衡-月> -> 中国工业硅产量分省份-年 | SMM: 金属硅产量分省份: 内蒙古: 年度
r1697 | <组:光伏玻璃平衡-月> -> 中国工业硅产量分省份-年 | SMM: 金属硅产量分省份: 吉林: 年度
r1698 | <组:光伏玻璃平衡-月> -> 中国工业硅产量分省份-年 | SMM: 金属硅产量分省份: 四川: 年度
r1699 | <组:光伏玻璃平衡-月> -> 中国工业硅产量分省份-年 | SMM: 金属硅产量分省份: 安徽: 年度
r1700 | <组:光伏玻璃平衡-月> -> 中国工业硅产量分省份-年 | SMM: 金属硅产量分省份: 广西: 年度
r1701 | <组:光伏玻璃平衡-月> -> 中国工业硅产量分省份-年 | SMM: 金属硅产量分省份: 新疆: 年度
r1702 | <组:光伏玻璃平衡-月> -> 中国工业硅产量分省份-年 | SMM: 金属硅产量分省份: 江西: 年度
r1703 | <组:光伏玻璃平衡-月> -> 中国工业硅产量分省份-年 | SMM: 金属硅产量分省份: 河南: 年度
r1704 | <组:光伏玻璃平衡-月> -> 中国工业硅产量分省份-年 | SMM: 金属硅产量分省份: 湖南: 年度
r1705 | <组:光伏玻璃平衡-月> -> 中国工业硅产量分省份-年 | SMM: 金属硅产量分省份: 甘肃: 年度
r1706 | <组:光伏玻璃平衡-月> -> 中国工业硅产量分省份-年 | SMM: 金属硅产量分省份: 福建: 年度
r1707 | <组:光伏玻璃平衡-月> -> 中国工业硅产量分省份-年 | SMM: 金属硅产量分省份: 贵州: 年度
r1708 | <组:光伏玻璃平衡-月> -> 中国工业硅产量分省份-年 | SMM: 金属硅产量分省份: 辽宁: 年度
r1709 | <组:光伏玻璃平衡-月> -> 中国工业硅产量分省份-年 | SMM: 金属硅产量分省份: 重庆: 年度
r1710 | <组:光伏玻璃平衡-月> -> 中国工业硅产量分省份-年 | SMM: 金属硅产量分省份: 陕西: 年度
r1711 | <组:光伏玻璃平衡-月> -> 中国工业硅产量分省份-年 | SMM: 金属硅产量分省份: 青海: 年度
r1712 | <组:光伏玻璃平衡-月> -> 中国工业硅产量分省份-年 | SMM: 金属硅产量分省份: 黑龙江: 年度
r1713 | <组:光伏玻璃平衡-月> -> 中国工业硅产量分省份分规格-年 | SMM: 金属硅产量分省份分规格: 云南: 421#（含521#、411#）: 年度
r1714 | <组:光伏玻璃平衡-月> -> 中国工业硅产量分省份分规格-年 | SMM: 金属硅产量分省份分规格: 内蒙古: 421#（含521#、411#）: 年度
r1715 | <组:光伏玻璃平衡-月> -> 中国工业硅产量分省份分规格-年 | SMM: 金属硅产量分省份分规格: 吉林: 421#（含521#、411#）: 年度
r1716 | <组:光伏玻璃平衡-月> -> 中国工业硅产量分省份分规格-年 | SMM: 金属硅产量分省份分规格: 四川: 421#（含521#、411#）: 年度
r1717 | <组:光伏玻璃平衡-月> -> 中国工业硅产量分省份分规格-年 | SMM: 金属硅产量分省份分规格: 广西: 421#（含521#、411#）: 年度
r1718 | <组:光伏玻璃平衡-月> -> 中国工业硅产量分省份分规格-年 | SMM: 金属硅产量分省份分规格: 新疆: 421#（含521#、411#）: 年度
r1719 | <组:光伏玻璃平衡-月> -> 中国工业硅产量分省份分规格-年 | SMM: 金属硅产量分省份分规格: 河南: 421#（含521#、411#）: 年度
r1720 | <组:光伏玻璃平衡-月> -> 中国工业硅产量分省份分规格-年 | SMM: 金属硅产量分省份分规格: 湖南: 421#（含521#、411#）: 年度
r1721 | <组:光伏玻璃平衡-月> -> 中国工业硅产量分省份分规格-年 | SMM: 金属硅产量分省份分规格: 甘肃: 421#（含521#、411#）: 年度
r1722 | <组:光伏玻璃平衡-月> -> 中国工业硅产量分省份分规格-年 | SMM: 金属硅产量分省份分规格: 福建: 421#（含521#、411#）: 年度
r1723 | <组:光伏玻璃平衡-月> -> 中国工业硅产量分省份分规格-年 | SMM: 金属硅产量分省份分规格: 贵州: 421#（含521#、411#）: 年度
r1724 | <组:光伏玻璃平衡-月> -> 中国工业硅产量分省份分规格-年 | SMM: 金属硅产量分省份分规格: 辽宁: 421#（含521#、411#）: 年度
r1725 | <组:光伏玻璃平衡-月> -> 中国工业硅产量分省份分规格-年 | SMM: 金属硅产量分省份分规格: 重庆: 421#（含521#、411#）: 年度
r1726 | <组:光伏玻璃平衡-月> -> 中国工业硅产量分省份分规格-年 | SMM: 金属硅产量分省份分规格: 陕西: 421#（含521#、411#）: 年度
r1727 | <组:光伏玻璃平衡-月> -> 中国工业硅产量分省份分规格-年 | SMM: 金属硅产量分省份分规格: 青海: 421#（含521#、411#）: 年度
r1728 | <组:光伏玻璃平衡-月> -> 中国工业硅产量分省份分规格-年 | SMM: 金属硅产量分省份分规格: 黑龙江: 421#（含521#、411#）: 年度
r1729 | <组:光伏玻璃平衡-月> -> 中国工业硅产量分省份分规格-年 | SMM: 金属硅产量分省份分规格: 云南: 不通氧553#: 年度
r1730 | <组:光伏玻璃平衡-月> -> 中国工业硅产量分省份分规格-年 | SMM: 金属硅产量分省份分规格: 内蒙古: 不通氧553#: 年度
r1731 | <组:光伏玻璃平衡-月> -> 中国工业硅产量分省份分规格-年 | SMM: 金属硅产量分省份分规格: 吉林: 不通氧553#: 年度
r1732 | <组:光伏玻璃平衡-月> -> 中国工业硅产量分省份分规格-年 | SMM: 金属硅产量分省份分规格: 四川: 不通氧553#: 年度
r1733 | <组:光伏玻璃平衡-月> -> 中国工业硅产量分省份分规格-年 | SMM: 金属硅产量分省份分规格: 广西: 不通氧553#: 年度
r1734 | <组:光伏玻璃平衡-月> -> 中国工业硅产量分省份分规格-年 | SMM: 金属硅产量分省份分规格: 新疆: 不通氧553#: 年度
r1735 | <组:光伏玻璃平衡-月> -> 中国工业硅产量分省份分规格-年 | SMM: 金属硅产量分省份分规格: 河南: 不通氧553#: 年度
r1736 | <组:光伏玻璃平衡-月> -> 中国工业硅产量分省份分规格-年 | SMM: 金属硅产量分省份分规格: 湖南: 不通氧553#: 年度
r1737 | <组:光伏玻璃平衡-月> -> 中国工业硅产量分省份分规格-年 | SMM: 金属硅产量分省份分规格: 甘肃: 不通氧553#: 年度
r1738 | <组:光伏玻璃平衡-月> -> 中国工业硅产量分省份分规格-年 | SMM: 金属硅产量分省份分规格: 福建: 不通氧553#: 年度
r1739 | <组:光伏玻璃平衡-月> -> 中国工业硅产量分省份分规格-年 | SMM: 金属硅产量分省份分规格: 贵州: 不通氧553#: 年度
r1740 | <组:光伏玻璃平衡-月> -> 中国工业硅产量分省份分规格-年 | SMM: 金属硅产量分省份分规格: 辽宁: 不通氧553#: 年度
r1741 | <组:光伏玻璃平衡-月> -> 中国工业硅产量分省份分规格-年 | SMM: 金属硅产量分省份分规格: 重庆: 不通氧553#: 年度
r1742 | <组:光伏玻璃平衡-月> -> 中国工业硅产量分省份分规格-年 | SMM: 金属硅产量分省份分规格: 陕西: 不通氧553#: 年度
r1743 | <组:光伏玻璃平衡-月> -> 中国工业硅产量分省份分规格-年 | SMM: 金属硅产量分省份分规格: 青海: 不通氧553#: 年度
r1744 | <组:光伏玻璃平衡-月> -> 中国工业硅产量分省份分规格-年 | SMM: 金属硅产量分省份分规格: 黑龙江: 不通氧553#: 年度
r1745 | <组:光伏玻璃平衡-月> -> 中国工业硅产量分省份分规格-年 | SMM: 金属硅产量分省份分规格: 云南: 其他规格: 年度
r1746 | <组:光伏玻璃平衡-月> -> 中国工业硅产量分省份分规格-年 | SMM: 金属硅产量分省份分规格: 内蒙古: 其他规格: 年度
r1747 | <组:光伏玻璃平衡-月> -> 中国工业硅产量分省份分规格-年 | SMM: 金属硅产量分省份分规格: 吉林: 其他规格: 年度
r1748 | <组:光伏玻璃平衡-月> -> 中国工业硅产量分省份分规格-年 | SMM: 金属硅产量分省份分规格: 四川: 其他规格: 年度
r1749 | <组:光伏玻璃平衡-月> -> 中国工业硅产量分省份分规格-年 | SMM: 金属硅产量分省份分规格: 广西: 其他规格: 年度
r1750 | <组:光伏玻璃平衡-月> -> 中国工业硅产量分省份分规格-年 | SMM: 金属硅产量分省份分规格: 新疆: 其他规格: 年度
r1751 | <组:光伏玻璃平衡-月> -> 中国工业硅产量分省份分规格-年 | SMM: 金属硅产量分省份分规格: 河南: 其他规格: 年度
